,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,service,wait,table,time,staff,bartender,hour,food,chicken,burger,cheap,affordable,expensive,drink,beer,cocktail,place,music,quiet
1229,B_JRhoUwjpIqzaFUKQ3S7g,Cactus Club Cafe,101 Schoolhouse Street,Coquitlam,BC,V3K 4X8,49.232728200000004,-122.850155,4.0,111,1,"{'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'NoiseLevel': ""'average'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HappyHour': 'True', 'Smoking': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True'}","Bars, Restaurants, Canadian (New), Nightlife, Food Delivery Services, Food, American (New), Cocktail Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:30-0:0', 'Thursday': '11:30-0:0', 'Friday': '11:0-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-22:30'}",,,,,,,,,,,,,,,,,,,
1230,uVhKLQSlruzzZRLDEtkO2w,Rustic Tap,613 W 6th St,Austin,TX,78701,30.2697022,-97.74920340000001,4.0,76,1,"{'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'loud'"", 'GoodForDancing': 'False', 'CoatCheck': 'False', 'GoodForKids': 'False', 'Ambience': ""{'touristy': None, 'hipster': True, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'HappyHour': 'True'}","Arts & Entertainment, Music Venues, Nightlife, Beer Bar, Cocktail Bars, Bars","{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-2:0'}",,wait,,,,,,,,,,,,,,,,,
1231,EHQNTN4K0onmZOpJ6iz8tQ,Kinn Kao Table & Bar,3131 NE Broadway St,Portland,OR,97232,45.535321200000006,-122.63347879999999,4.0,27,1,"{'Caters': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'False'}","Cocktail Bars, Chicken Wings, Bars, Nightlife, Thai, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '16:30-20:30', 'Wednesday': '16:30-20:30', 'Thursday': '16:30-20:30', 'Friday': '16:30-21:0', 'Saturday': '16:30-21:0', 'Sunday': '16:30-20:30'}",,,,,,,,,,,,,,,,cocktail,,music,
1232,CFOSShTzxOjYi_9etuoLVA,Bar Espiritu,8128 SE 13th Ave,Portland,OR,97202,45.4638383,-122.65267730000001,4.0,17,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'False'}","Tapas Bars, Nightlife, Bars, Cocktail Bars, Restaurants, Mexican","{'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0'}",,,,,,,,,,,,,,,,,,,
1233,FD3WPbHZ4ZqhaNpRr0mbcw,Greek Star Bar & Grill,1276 Hill Rd N,Pickerington,OH,43147,39.9138532,-82.7787993,3.5,135,1,"{'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}""}","Greek, Vegan, Lebanese, Cocktail Bars, Nightlife, Mediterranean, Middle Eastern, Bars, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}",,,table,time,,bartender,,food,,,,,,,,,place,,
1234,5sECKLZnTmWwam7ptOEMiA,Lumen Bar,181 Peachtree St NE,Atlanta,GA,30303,33.758648997600005,-84.38738245350001,4.5,11,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': 'None', 'RestaurantsPriceRange2': '3', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'ByAppointmentOnly': 'False', 'Alcohol': ""'full_bar'"", 'Smoking': ""u'no'""}","Bars, Cocktail Bars, Nightlife","{'Monday': '15:0-23:0', 'Tuesday': '15:0-23:0', 'Wednesday': '15:0-23:0', 'Thursday': '15:0-23:0', 'Friday': '15:0-23:0', 'Saturday': '15:0-23:0', 'Sunday': '15:0-23:0'}",,,,,,,,,,,,,,,,,,,
1235,jIxhHWqxKd5ZWBIEmsFxWQ,Citrus & Salt,142 Berkeley St,Boston,MA,02116,42.348728,-71.072284,4.0,554,1,"{'DriveThru': 'False', 'HappyHour': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'full_bar'"", 'DogsAllowed': 'False', 'Smoking': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'OutdoorSeating': 'None', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'CoatCheck': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Bars, Cocktail Bars, Nightlife, Restaurants, Mexican","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",,,,,,,,,,,,,,,,cocktail,,,
1236,XAwdjsqmxhYlFUcv1MO34w,Golden Eagle,904 Memorial Dr SE,Atlanta,GA,30316,33.746909,-84.358001,4.0,153,1,"{'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'Smoking': ""u'outdoor'"", 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'Caters': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForDancing': 'False', 'OutdoorSeating': 'True', 'DogsAllowed': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'CoatCheck': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'None', 'RestaurantsTableService': 'True'}","Restaurants, Diners, Bars, Cocktail Bars, Nightlife, American (New)","{'Monday': '0:0-0:0', 'Wednesday': '18:0-23:0', 'Thursday': '18:0-23:0', 'Friday': '18:0-23:0', 'Saturday': '18:0-23:0', 'Sunday': '18:0-23:0'}",,,table,,,,,,,,,,,,,cocktail,,,
1237,2yuMreGLJA58xic_gyGA5Q,Montelupo Italian Market,344 NE 28th Ave,Portland,OR,97232,45.525659000000005,-122.637082,4.5,38,1,"{'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Bars, Specialty Food, Italian, Food, Nightlife, Restaurants, Salad, Cocktail Bars","{'Monday': '0:0-0:0', 'Tuesday': '16:0-20:0', 'Wednesday': '16:0-20:0', 'Thursday': '12:0-15:0', 'Friday': '16:0-20:0', 'Saturday': '16:0-20:0', 'Sunday': '16:0-20:0'}",,,,,,,,,,,,,,,,,,,
1238,SmOX52W6mib-qT7GptyDVQ,Brassica Kitchen & Cafe,3710 Washington St,Jamaica Plain,MA,02130,42.300249,-71.113075,4.5,301,1,"{'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForDancing': 'False', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': True}"", 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': True, 'casual': True}"", 'WheelchairAccessible': 'True', 'Smoking': ""u'no'"", 'GoodForKids': 'True', 'BYOB': 'False', 'BikeParking': 'True', 'HasTV': 'False', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'OutdoorSeating': 'True', 'CoatCheck': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessAcceptsCreditCards': 'True'}","American (New), French, Restaurants, Bars, Desserts, Cocktail Bars, Cafes, Breakfast & Brunch, Nightlife, Food","{'Monday': '0:0-0:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",,,,,,,,,,,,,,,,,,,
1239,0iUasz2gvL90cH-AHPCKPA,Dozen Street,1808 E 12th St,Austin,TX,78702,30.2738603,-97.72040140000001,4.0,38,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}"", 'Alcohol': ""u'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'Smoking': ""u'outdoor'"", 'WiFi': ""'free'"", 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'HasTV': 'True', 'CoatCheck': 'False', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': True, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForDancing': 'True'}","Lounges, Cocktail Bars, Bars, Nightlife, Music Venues, Arts & Entertainment","{'Monday': '17:0-2:0', 'Tuesday': '17:0-2:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-2:0'}",,,,,,,,,,,,,,,,,,,
1240,DXho4NyanHYoI84uev9Omw,Coppersmith,40 West 3rd St,Boston,MA,02127,42.342445,-71.053848,3.5,520,1,"{'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'GoodForKids': 'False', 'NoiseLevel': ""u'loud'"", 'HappyHour': 'False', 'HasTV': 'True', 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'True', 'ByAppointmentOnly': 'False', 'Caters': 'True', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': True}"", 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'BusinessAcceptsBitcoin': 'False'}","Food, Restaurants, Nightlife, American (New), Coffee & Tea, Event Planning & Services, Cafes, Breakfast & Brunch, American (Traditional), Cocktail Bars, Bars, Food Trucks, Gastropubs","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",service,wait,table,time,staff,bartender,hour,food,chicken,burger,,,,drink,beer,cocktail,place,music,
1241,lsqYQYGfpe25wUZk9Wybwg,The Elephant Walk,1415 Washington St,Boston,MA,02118,42.341159999999995,-71.070578,4.0,192,1,"{'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'full_bar'"", 'CoatCheck': 'False', 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'Smoking': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForDancing': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'GoodForKids': 'False', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': True, 'saturday': False}"", 'ByAppointmentOnly': 'False', 'BYOB': 'False', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Cambodian, French, Nightlife, Bars, Restaurants, Cocktail Bars","{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:30', 'Wednesday': '16:0-22:30', 'Thursday': '11:30-23:30', 'Friday': '11:30-23:30', 'Saturday': '11:30-23:30', 'Sunday': '11:30-22:30'}",,,,,,,,,,,,,,,,,,,
1242,eaCTsZS3QvUpjV3T2sPM3w,Brio Italian Grille,1500 Polaris Pkwy,Columbus,OH,43240,40.1450089285,-82.9816217537,3.5,130,1,"{'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': None, 'classy': None, 'casual': None}"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}""}","Italian, Cocktail Bars, Gluten-Free, Specialty Food, Ethnic Food, Restaurants, Nightlife, Pizza, Food, Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",,wait,table,time,,,,food,chicken,,,,,,,,place,,
1243,uVJZdN8q-nV4sdf7wGP-yA,Tambo 22,22 Adams St,Chelsea,MA,02150,42.4049796988,-71.0293634338,5.0,26,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BYOB': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'Alcohol': ""u'full_bar'"", 'Corkage': 'False', 'RestaurantsDelivery': 'True', 'ByAppointmentOnly': 'False', 'Smoking': ""u'no'"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'CoatCheck': 'False', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'Caters': 'False', 'HappyHour': 'False', 'HasTV': 'True', 'BikeParking': 'True'}","Seafood, Restaurants, Peruvian, Latin American, Cocktail Bars, Burgers, Nightlife, Bars","{'Thursday': '17:0-21:0', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '11:0-16:0'}",,,,,,,,,,,,,,,,,,,
1244,IqFl9kEshhhXlnfG4ucdfw,The Smokin' Oak Pit and Drinkery,501 Columbia St,Vancouver,WA,98660,45.6250736,-122.6734862,4.0,440,1,"{'BikeParking': 'True', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Smoking': ""u'no'"", 'HasTV': 'True', 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': True, 'casual': True}"", 'CoatCheck': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': True, 'saturday': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'RestaurantsReservations': 'False', 'Alcohol': ""'full_bar'"", 'Corkage': 'True', 'BYOB': 'False', 'GoodForDancing': 'False', 'RestaurantsDelivery': 'False'}","Barbeque, Cocktail Bars, Sandwiches, Caterers, Restaurants, Event Planning & Services, Nightlife, Southern, Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",,,table,,,,,,,,,,,,,,,,
1245,tbJ5c8LsnT6jIE_dkpIT6Q,Local 66 Bar and Grill,6618 SE Powell Blvd,Portland,OR,97206,45.497240000000005,-122.59505290000001,4.5,48,1,"{'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'RestaurantsTableService': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'CoatCheck': 'False', 'Caters': 'True', 'Smoking': ""u'outdoor'"", 'OutdoorSeating': 'None', 'GoodForDancing': 'False', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'Corkage': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': None, 'street': True, 'validated': None, 'lot': None, 'valet': False}"", 'BYOB': 'False'}","American (Traditional), Sandwiches, Food, Pool Halls, Restaurants, Nightlife, Bars, Cocktail Bars","{'Monday': '0:0-0:0', 'Tuesday': '15:0-2:0', 'Wednesday': '15:0-2:0', 'Thursday': '15:0-2:0', 'Friday': '15:0-2:0', 'Saturday': '15:0-2:0', 'Sunday': '10:0-0:0'}",,,,,,,,,,,,,,,,,,,
